Customer_ID,Attr1_Dummy1,Attr1_Dummy2,Attr1_Dummy3,Attr2_Trans,Attr3_dummy1,Attr3_dummy2,Attr3_dummy3,Attr3_dummy4,Attr4_Dummy1,Attr4_Dummy2,Attr4_Dummy3,Attr4_Dummy4,Attr4_Dummy5,Attr4_Dummy6,Attr5_Dummy1,Attr5_Dummy2,Attr6_Dummy1,Attr6_Dummy2,Attr6_Dummy3,Attr6_Dummy4,Attr7_Dummy1,Attr7_Dummy2,Attr7_Dummy3,Attr7_Dummy4,Attr8,Attr9_Dummy1,Attr9_Dummy2,Attr9_Dummy3,Attr10_Dummy1,Attr10_Dummy2,Attr11,Attr12_Dummy1,Attr12_Dummy2,Attr12_Dummy3,Attr13,Attr14_Dummy,Attr15_Dummy,Attr16,Attr17_Dummy1,Attr17_Dummy2,Attr17_Dummy3,Attr18,Attr19_Dummy,Attr20,Default_On_Payment,Count
103772,1,0,0,36,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,25,0,0,2,0,0,1,1,1,A201,1,1
103773,0,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,36,0,0,1,0,0,1,1,1,A201,0,1
103774,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0,52,1,0,2,0,0,0,1,0,A201,0,1
103775,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,1,60,1,1,3,1,0,0,1,0,A201,0,1
103776,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,4,1,0,0,25,0,1,1,0,0,0,1,0,A201,1,1
103777,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,37,0,0,2,0,0,0,1,1,A201,0,1
103778,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,1,1,0,0,25,0,0,1,0,0,0,1,0,A201,0,1
103779,0,0,0,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,38,0,0,2,0,0,1,1,1,A201,0,1
103780,0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,4,0,0,0,60,0,0,1,0,0,0,1,1,A201,0,1
103781,0,1,0,48,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,1,0,0,25,0,0,2,0,0,0,1,0,A201,1,1
103782,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,60,0,0,1,0,0,0,1,1,A201,0,1
103783,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,31,0,0,1,0,1,0,1,1,A201,0,1
103784,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,23,1,0,1,0,1,0,1,0,A201,1,1
103785,0,1,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4,1,0,0,60,0,0,1,0,0,1,1,1,A201,0,1
103786,0,1,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,35,0,0,1,0,1,0,1,1,A201,0,1
103787,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,40,0,0,1,0,0,0,1,0,A201,0,1
103788,0,0,0,48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,3,0,0,0,38,0,0,2,0,0,0,2,1,A201,0,1
103789,0,1,0,48,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,1,50,0,1,1,0,0,0,1,0,A201,1,1
103790,1,0,0,48,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,27,1,0,1,0,0,0,1,1,A201,1,1
103791,0,1,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,1,0,39,0,0,1,0,0,0,2,0,A201,1,1
103792,0,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,0,0,41,0,0,1,0,0,1,2,1,A201,0,1
103793,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,27,0,0,2,0,0,0,1,0,A201,0,1
103794,0,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,4,0,0,1,51,0,1,1,0,0,0,1,0,A201,0,1
103795,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,1,32,0,1,1,0,0,0,1,1,A201,0,1
103796,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,1,0,22,0,1,1,0,0,0,1,0,A201,0,1
103797,1,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,1,0,51,0,1,1,0,0,0,2,1,A201,1,1
103798,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,1,0,22,0,1,2,0,1,0,1,0,A201,0,1
103799,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,0,4,0,0,0,54,0,0,2,0,0,0,1,1,A201,0,1
103800,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,2,1,0,0,35,0,0,1,1,0,0,1,0,A201,0,1
103801,0,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,1,54,0,1,2,0,0,0,2,0,A201,0,1
103802,0,1,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,4,1,0,0,48,1,1,2,0,1,0,1,1,A201,0,1
103803,1,0,0,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1,0,24,0,0,2,0,0,0,1,0,A201,0,1
103804,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,0,0,0,35,0,0,2,0,0,0,1,0,A201,0,1
103805,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,1,0,0,24,0,1,1,1,0,0,1,0,A201,0,1
103806,1,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,24,0,0,1,0,0,0,1,1,A201,1,1
103807,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,26,0,0,1,0,1,0,1,0,A202,0,1
103808,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,1,0,0,60,0,0,4,0,0,0,1,0,A201,0,1
103809,0,1,0,48,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,55,1,1,1,0,0,1,1,1,A201,0,1
103810,0,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,26,0,1,2,1,0,0,1,0,A201,1,1
103811,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,1,0,0,26,0,0,1,0,0,0,1,1,A201,0,1
103812,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,3,1,0,0,28,1,0,1,0,1,0,1,0,A201,0,1
103813,1,0,0,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,24,0,0,2,0,0,0,1,1,A201,1,1
103814,1,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,54,0,0,1,0,0,0,1,0,A201,1,1
103815,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,1,46,0,1,1,0,0,0,2,0,A201,1,1
103816,0,1,0,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,54,0,1,1,0,0,0,1,0,A201,0,1
103817,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,60,0,0,1,0,0,0,1,0,A201,0,1
103818,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,24,0,1,2,0,0,0,1,1,A201,0,1
103819,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,3,0,0,0,43,0,0,1,0,0,1,1,0,A201,0,1
103820,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,1,0,0,26,1,0,1,0,0,0,1,0,A201,1,1
103821,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,0,27,0,0,2,0,0,0,1,1,A201,0,1
103822,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,24,0,0,1,0,0,0,1,0,A201,0,1
103823,1,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,41,1,0,1,0,0,0,2,0,A201,1,1
103824,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,47,0,0,2,0,1,0,1,0,A201,0,1
103825,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,35,0,0,2,0,0,1,1,1,A201,0,1
103826,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,3,0,0,0,30,0,0,2,0,0,0,1,1,A201,0,1
103827,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1,0,0,33,1,1,3,0,0,0,1,1,A201,1,1
103828,0,0,0,24,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,36,1,0,2,0,0,0,2,0,A201,1,1
103829,1,0,0,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,0,0,1,47,0,1,1,0,0,0,1,0,A201,1,1
103830,0,1,0,48,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,0,1,38,0,1,1,0,0,0,2,1,A201,0,1
103831,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,44,0,0,2,0,0,0,2,1,A201,0,1
103832,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,3,0,0,0,23,0,1,1,0,0,0,1,1,A201,1,1
103833,1,0,0,48,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,29,0,1,2,0,0,0,1,0,A201,1,1
103834,0,1,0,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,4,0,0,0,42,0,0,1,0,0,0,1,1,A201,0,1
103835,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,3,1,0,0,25,0,0,1,0,1,0,1,0,A201,1,1
103836,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,48,1,0,2,0,0,0,1,0,A201,1,1
103837,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,2,0,0,0,21,0,0,1,0,0,0,1,0,A201,0,1
103838,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,0,23,0,1,1,0,1,0,2,0,A201,0,1
103839,1,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0,60,0,0,2,0,0,0,1,1,A201,0,1
103840,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,3,1,0,0,46,0,0,2,0,0,0,1,0,A201,0,1
103841,1,0,0,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,1,0,29,0,0,1,0,0,0,1,0,A201,1,1
103842,0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,28,1,0,2,0,1,0,1,0,A201,0,1
103843,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,1,0,0,23,0,0,1,0,0,0,1,0,A201,1,1
103844,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,50,1,0,1,0,0,0,1,1,A201,0,1
103845,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0,47,1,0,3,0,0,0,2,1,A201,0,1
103846,0,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,35,0,0,1,0,0,0,1,1,A201,0,1
103847,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,60,0,1,2,0,0,0,1,0,A201,1,1
103848,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,1,0,0,28,0,0,1,0,0,0,1,0,A201,0,1
103849,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,1,0,0,59,0,0,1,0,0,0,1,0,A201,0,1
103850,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,1,0,0,57,1,0,1,0,1,0,1,0,A201,1,1
103851,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,2,0,1,0,33,1,1,2,0,0,0,1,0,A202,1,1
103852,0,0,0,24,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,4,0,1,0,43,0,0,2,0,0,0,1,1,A201,0,1
103853,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,35,0,1,2,0,0,0,1,1,A201,0,1
103854,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,1,32,0,1,2,0,1,0,2,0,A201,1,1
103855,0,0,0,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,45,0,0,2,0,0,0,2,1,A201,0,1
103856,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,3,1,0,0,33,0,0,1,0,0,0,1,1,A201,0,1
103857,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,3,0,1,0,40,0,0,1,0,0,0,1,1,A201,0,1
103858,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,28,0,1,1,0,0,0,1,1,A201,0,1
103859,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,29,0,0,1,0,0,0,1,1,A201,1,1
103860,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,26,0,1,1,0,0,0,2,0,A202,0,1
103861,0,0,0,24,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,27,0,0,2,0,0,0,1,0,A201,0,1
103862,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,28,0,0,1,0,0,0,1,1,A201,1,1
103863,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,1,0,0,35,0,0,1,0,0,0,1,1,A201,1,1
103864,0,0,0,36,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,2,1,0,0,32,1,0,2,0,1,0,2,1,A201,0,1
103865,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,25,1,1,1,0,1,0,1,0,A201,1,1
103866,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,20,0,1,1,0,0,0,1,0,A201,0,1
103867,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,27,1,0,1,0,0,0,1,0,A201,0,1
103868,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,1,0,42,1,0,1,0,0,0,1,0,A201,0,1
103869,0,0,0,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,2,0,1,0,37,0,0,2,0,0,0,1,0,A201,0,1
103870,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,24,0,1,1,0,0,0,1,0,A201,0,1
103871,0,0,0,36,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,4,0,0,0,40,0,0,2,0,0,0,1,1,A201,0,1
103872,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,46,0,0,2,0,0,0,2,0,A202,0,1
103873,1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,26,0,0,2,0,0,0,1,1,A201,0,1
103874,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0,1,1,0,0,24,0,0,1,0,0,0,1,0,A201,0,1
103875,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,29,0,0,1,0,1,0,2,0,A201,0,1
103876,0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,4,0,0,0,40,0,0,2,0,0,0,1,0,A201,0,1
103877,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,4,0,0,1,36,1,1,1,0,0,1,1,1,A201,0,1
103878,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,28,0,0,1,0,0,0,1,0,A201,0,1
103879,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,27,0,1,1,0,0,1,1,1,A201,1,1
103880,0,0,0,36,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,3,0,1,0,36,0,0,2,0,0,0,1,0,A201,0,1
103881,0,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,38,0,0,1,0,0,1,1,1,A201,0,1
103882,0,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,4,0,0,1,48,0,1,1,0,0,0,1,1,A201,0,1
103883,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,4,1,0,0,36,0,0,2,0,0,0,1,0,A201,0,1
103884,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,4,0,0,0,60,0,0,2,1,0,0,1,0,A201,0,1
103885,0,1,0,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3,0,0,0,43,0,0,1,0,0,0,1,1,A201,1,1
103886,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,53,0,0,1,0,0,0,1,0,A201,1,1
103887,0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,3,0,0,1,34,0,0,2,0,0,0,2,1,A201,0,1
103888,0,1,0,48,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,23,0,0,1,0,0,0,1,1,A201,1,1
103889,0,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,34,0,0,2,0,0,1,1,1,A201,0,1
103890,0,0,0,36,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,4,1,0,0,40,1,1,2,0,0,0,2,1,A201,0,1
103891,1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,43,1,0,4,0,0,1,2,1,A201,0,1
103892,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,46,0,0,2,0,0,0,1,1,A201,0,1
103893,1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,38,1,0,2,0,1,0,1,0,A202,0,1
103894,0,1,0,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,34,0,0,2,0,0,0,1,1,A201,0,1
103895,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,1,0,29,0,0,2,0,0,0,1,1,A201,0,1
103896,0,0,0,36,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,31,1,0,1,0,0,1,2,1,A201,0,1
103897,1,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,1,0,28,0,1,1,0,0,1,1,1,A201,0,1
103898,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,2,0,1,0,35,0,0,1,0,0,0,1,0,A202,0,1
103899,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,4,1,0,0,33,1,1,1,0,1,0,1,0,A201,0,1
103900,1,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,42,0,0,1,0,0,0,1,0,A201,1,1
103901,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4,0,1,0,43,1,1,1,0,0,0,1,1,A201,1,1
103902,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,4,1,0,0,44,0,0,2,0,0,0,1,1,A201,0,1
103903,0,0,0,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,4,0,0,1,42,0,1,2,0,0,0,1,0,A201,0,1
103904,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,2,1,0,0,40,0,1,1,0,0,0,1,1,A201,0,1
103905,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,36,0,0,1,0,0,1,1,1,A201,0,1
103906,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,20,0,1,1,0,0,1,2,1,A201,0,1
103907,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,2,1,0,0,24,0,0,1,0,1,0,1,0,A202,0,1
103908,0,1,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,27,0,0,1,0,0,0,1,0,A201,0,1
103909,0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,46,0,0,2,0,1,0,1,0,A201,0,1
103910,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,33,0,0,1,0,1,0,1,0,A201,0,1
103911,0,0,0,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,1,0,0,34,0,0,2,0,0,0,1,0,A201,0,1
103912,0,1,0,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,0,0,25,1,0,1,0,1,0,1,0,A201,1,1
